Workout #,Date,Workout Name,Duration (sec),Exercise Name,Set Order,Weight (kg),Reps,RPE,Distance (meters),Seconds,Notes,Workout Notes
326,2023-10-09 08:08:25,Morning Workout,3665,Single leg press ,1,11.79340162,10,,,,,
326,2023-10-09 08:08:25,Morning Workout,3665,Single leg press ,2,14.06136347,10,,,,,
326,2023-10-09 08:08:25,Morning Workout,3665,Single leg press ,3,14.06136347,10,,,,,
326,2023-10-09 08:08:25,Morning Workout,3665,Single leg press ,4,14.06136347,8,,,,,
326,2023-10-09 08:08:25,Morning Workout,3665,Bench Press - Close Grip (Barbell),1,9.97903214,8,,,,,
326,2023-10-09 08:08:25,Morning Workout,3665,Bench Press - Close Grip (Barbell),2,9.97903214,8,,,,,
326,2023-10-09 08:08:25,Morning Workout,3665,Bench Press - Close Grip (Barbell),3,9.97903214,8,,,,,
326,2023-10-09 08:08:25,Morning Workout,3665,Bench Press - Close Grip (Barbell),4,9.97903214,8,,,,,
326,2023-10-09 08:08:25,Morning Workout,3665,Floor Press (Barbell),1,14.06136347,8,,,,,
326,2023-10-09 08:08:25,Morning Workout,3665,Floor Press (Barbell),2,18.1436948,8,,,,,
326,2023-10-09 08:08:25,Morning Workout,3665,Floor Press (Barbell),3,18.1436948,8,,,,,
326,2023-10-09 08:08:25,Morning Workout,3665,Floor Press (Barbell),4,18.1436948,8,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Front Squat (Barbell),1,19.95806428,8,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Front Squat (Barbell),2,19.95806428,8,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Front Squat (Barbell),3,19.95806428,8,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Front Squat (Barbell),4,19.95806428,8,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Bulgarian Split Squat,1,11.79340162,8,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Bulgarian Split Squat,2,11.79340162,8,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Bulgarian Split Squat,3,11.79340162,8,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Bulgarian Split Squat,4,11.79340162,8,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Pistol Squat,1,14.06136347,10,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Pistol Squat,2,11.79340162,12,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Pistol Squat,3,11.79340162,12,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Pistol Squat,4,11.79340162,12,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Around the World,1,14.06136347,8,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Around the World,2,11.79340162,10,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Around the World,3,11.79340162,10,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Around the World,4,11.79340162,10,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Snatch Pull (Barbell),1,11.79340162,10,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Snatch Pull (Barbell),2,14.06136347,10,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Snatch Pull (Barbell),3,14.06136347,10,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Bent Over One Arm Row (Dumbbell),1,14.06136347,8,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Bent Over One Arm Row (Dumbbell),2,14.06136347,8,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Bent Over One Arm Row (Dumbbell),3,14.06136347,8,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Bent Over Row (Dumbbell),1,11.79340162,12,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Bent Over Row (Dumbbell),2,11.79340162,12,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Bent Over Row (Dumbbell),3,11.79340162,12,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Bent Over Row (Dumbbell),4,11.79340162,12,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Cable Crunch,1,8.16466266,10,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Cable Crunch,2,8.16466266,10,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Cable Crunch,3,8.16466266,10,,,,,
327,2023-10-10 09:10:15,Morning Workout,3610,Cable Crunch,4,8.16466266,10,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Deadlift (Dumbbell),1,18.1436948,8,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Deadlift (Dumbbell),2,18.1436948,8,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Deadlift (Dumbbell),3,18.1436948,8,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Deadlift (Dumbbell),4,18.1436948,8,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Goblet Squat (Kettlebell),1,18.1436948,8,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Goblet Squat (Kettlebell),2,18.1436948,8,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Goblet Squat (Kettlebell),3,18.1436948,8,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Goblet Squat (Kettlebell),4,18.1436948,8,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Lateral Box Jump,Note,,,,,,22lb,
328,2023-10-12 07:13:48,Morning Workout,3520,Lateral Box Jump,1,,10,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Lateral Box Jump,2,,10,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Lateral Box Jump,3,,10,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Lateral Box Jump,4,,10,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Arnold Press (Dumbbell),1,9.97903214,12,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Arnold Press (Dumbbell),2,9.97903214,12,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Arnold Press (Dumbbell),3,9.97903214,12,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Arnold Press (Dumbbell),4,9.97903214,12,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Floor Press (Barbell),1,18.1436948,10,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Floor Press (Barbell),2,18.1436948,10,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Floor Press (Barbell),3,18.1436948,10,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Floor Press (Barbell),4,18.1436948,10,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Arnold Press (Dumbbell),1,9.97903214,10,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Arnold Press (Dumbbell),2,9.97903214,12,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Arnold Press (Dumbbell),3,9.97903214,12,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Push Up,1,135.6241186,15,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Push Up,2,135.6241186,15,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Push Up,3,135.6241186,11,,,,,
328,2023-10-12 07:13:48,Morning Workout,3520,Plank,1,,,,,30,,
328,2023-10-12 07:13:48,Morning Workout,3520,Plank,2,,,,,30,,
328,2023-10-12 07:13:48,Morning Workout,3520,Plank,3,,,,,30,,
329,2023-10-13 07:33:43,Morning Workout,2763,Front Squat (Barbell),1,24.04039561,7,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Front Squat (Barbell),2,24.04039561,7,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Front Squat (Barbell),3,24.04039561,7,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Front Squat (Barbell),4,24.04039561,7,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Lunge (Dumbbell),1,14.06136347,8,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Lunge (Dumbbell),2,14.06136347,8,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Lunge (Dumbbell),3,14.06136347,8,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Lunge (Dumbbell),4,14.06136347,8,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,farmer carry db,1,24.04039561,10,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,farmer carry db,2,24.04039561,10,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,farmer carry db,3,24.04039561,10,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,farmer carry db,4,24.04039561,10,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Single leg press ,1,14.06136347,8,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Single leg press ,2,14.06136347,7,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Single leg press ,3,14.06136347,7,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Single leg press ,4,14.06136347,7,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Bent Over One Arm Row (Dumbbell),1,14.06136347,10,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Bent Over One Arm Row (Dumbbell),2,14.06136347,10,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Bent Over One Arm Row (Dumbbell),3,14.06136347,10,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Bent Over One Arm Row (Dumbbell),4,14.06136347,10,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Bent Over Row (Band),1,9.97903214,8,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Bent Over Row (Band),2,9.97903214,8,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Bent Over Row (Band),3,9.97903214,8,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Bent Over Row (Band),4,9.97903214,8,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Power Clean,1,14.06136347,8,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Power Clean,2,14.06136347,8,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Power Clean,3,14.06136347,8,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Power Clean,4,14.06136347,8,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Upright Row (Dumbbell),1,9.97903214,12,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Upright Row (Dumbbell),2,9.97903214,12,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Upright Row (Dumbbell),3,9.97903214,12,,,,,
329,2023-10-13 07:33:43,Morning Workout,2763,Upright Row (Dumbbell),4,9.97903214,12,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Bulgarian Split Squat,1,14.06136347,8,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Bulgarian Split Squat,2,14.06136347,8,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Bulgarian Split Squat,3,14.06136347,8,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Bulgarian Split Squat,4,14.06136347,8,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Single leg rdl,1,18.1436948,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Single leg rdl,2,18.1436948,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Single leg rdl,3,18.1436948,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Single leg rdl,4,18.1436948,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Goblet Squat (Kettlebell),1,18.1436948,8,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Goblet Squat (Kettlebell),2,18.1436948,8,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Goblet Squat (Kettlebell),3,18.1436948,8,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Goblet Squat (Kettlebell),4,18.1436948,8,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Bicep Curl (Dumbbell),1,11.79340162,12,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Bicep Curl (Dumbbell),2,11.79340162,12,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Bicep Curl (Dumbbell),3,11.79340162,12,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Bicep Curl (Dumbbell),4,11.79340162,12,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Single Leg Bridge,1,18.1436948,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Single Leg Bridge,2,18.1436948,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Single Leg Bridge,3,18.1436948,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Single Leg Bridge,4,18.1436948,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Bicep Curl (Barbell),1,18.1436948,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Bicep Curl (Barbell),2,18.1436948,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Bicep Curl (Barbell),3,18.1436948,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Bicep Curl (Barbell),4,18.1436948,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Chest Fly (Dumbbell),1,8.16466266,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Chest Fly (Dumbbell),2,8.16466266,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Chest Fly (Dumbbell),3,8.16466266,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Chest Fly (Dumbbell),4,8.16466266,10,,,,,
330,2023-10-16 07:00:10,Morning Workout,5801,Plank,1,,,,,20,,
330,2023-10-16 07:00:10,Morning Workout,5801,Plank,2,,,,,20,,
330,2023-10-16 07:00:10,Morning Workout,5801,Plank,3,,,,,20,,
330,2023-10-16 07:00:10,Morning Workout,5801,Plank,4,,,,,20,,
331,2023-10-17 08:15:11,Morning Workout,3462,Front Squat (Barbell),1,28.12272694,5,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Front Squat (Barbell),2,28.12272694,5,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Front Squat (Barbell),3,28.12272694,5,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Front Squat (Barbell),4,28.12272694,5,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Front Squat (Barbell),5,28.12272694,5,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Bulgarian Split Squat,1,21.77243376,8,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Bulgarian Split Squat,2,21.77243376,8,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Bulgarian Split Squat,3,21.77243376,8,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Bulgarian Split Squat,4,21.77243376,8,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Pistol Squat,1,21.77243376,10,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Pistol Squat,2,21.77243376,10,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Pistol Squat,3,21.77243376,10,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Around the World,1,14.06136347,12,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Around the World,2,14.06136347,12,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Around the World,3,14.06136347,12,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Snatch Pull (Barbell),1,11.79340162,10,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Snatch Pull (Barbell),2,11.79340162,10,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Snatch Pull (Barbell),3,11.79340162,10,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Single leg rdl,1,24.04039561,10,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Single leg rdl,2,24.04039561,10,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Single leg rdl,3,24.04039561,10,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Bent Over Row (Dumbbell),1,15.87573295,10,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Bent Over Row (Dumbbell),2,15.87573295,10,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Bent Over Row (Dumbbell),3,15.87573295,10,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Cable Crunch,1,15.87573295,10,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Cable Crunch,2,15.87573295,10,,,,,
331,2023-10-17 08:15:11,Morning Workout,3462,Cable Crunch,3,15.87573295,10,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Deadlift (Dumbbell),1,18.1436948,10,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Deadlift (Dumbbell),2,18.1436948,10,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Deadlift (Dumbbell),3,18.1436948,10,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Deadlift (Dumbbell),4,18.1436948,10,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Goblet Squat (Kettlebell),1,18.1436948,10,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Goblet Squat (Kettlebell),2,18.1436948,10,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Goblet Squat (Kettlebell),3,18.1436948,10,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Goblet Squat (Kettlebell),4,18.1436948,10,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Lateral Box Jump,Note,,,,,,22lb,
332,2023-10-19 09:08:50,Morning Workout,3534,Lateral Box Jump,1,,10,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Lateral Box Jump,2,,10,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Lateral Box Jump,3,,10,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Lateral Box Jump,4,,10,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Arnold Press (Dumbbell),1,9.97903214,12,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Arnold Press (Dumbbell),2,9.97903214,12,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Arnold Press (Dumbbell),3,9.97903214,12,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Arnold Press (Dumbbell),4,9.97903214,12,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Floor Press (Barbell),1,19.95806428,8,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Floor Press (Barbell),2,19.95806428,8,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Floor Press (Barbell),3,19.95806428,8,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Floor Press (Barbell),4,19.95806428,8,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Arnold Press (Dumbbell),1,9.97903214,12,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Arnold Press (Dumbbell),2,14.06136347,12,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Arnold Press (Dumbbell),3,14.06136347,12,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Arnold Press (Dumbbell),4,14.06136347,12,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Push Up,1,135.6241186,13,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Push Up,2,135.6241186,14,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Push Up,3,135.6241186,13,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Triceps Extension (Dumbbell),1,15.87573295,12,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Triceps Extension (Dumbbell),2,15.87573295,12,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Triceps Extension (Dumbbell),3,15.87573295,12,,,,,
332,2023-10-19 09:08:50,Morning Workout,3534,Triceps Extension (Dumbbell),4,15.87573295,12,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Front Squat (Barbell),1,28.12272694,7,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Front Squat (Barbell),2,28.12272694,7,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Front Squat (Barbell),3,28.12272694,7,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Front Squat (Barbell),4,28.12272694,7,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Front Squat (Barbell),5,28.12272694,7,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Lunge (Dumbbell),1,15.87573295,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Lunge (Dumbbell),2,15.87573295,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Lunge (Dumbbell),3,15.87573295,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Lunge (Dumbbell),4,15.87573295,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,farmer carry db,1,15.87573295,20,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,farmer carry db,2,15.87573295,20,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,farmer carry db,3,15.87573295,20,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,farmer carry db,4,15.87573295,20,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Around the World,1,14.06136347,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Around the World,2,14.06136347,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Around the World,3,14.06136347,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Around the World,4,14.06136347,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Bent Over One Arm Row (Dumbbell),1,15.87573295,10,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Bent Over One Arm Row (Dumbbell),2,15.87573295,10,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Bent Over One Arm Row (Dumbbell),3,15.87573295,10,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Bent Over One Arm Row (Dumbbell),4,15.87573295,10,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Bent Over Row (Band),1,15.87573295,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Bent Over Row (Band),2,15.87573295,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Bent Over Row (Band),3,15.87573295,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Bent Over Row (Band),4,15.87573295,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Power Clean,1,14.06136347,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Power Clean,2,14.06136347,6,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Power Clean,3,14.06136347,6,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Power Clean,4,14.06136347,6,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Upright Row (Dumbbell),1,14.06136347,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Upright Row (Dumbbell),2,14.06136347,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Upright Row (Dumbbell),3,14.06136347,8,,,,,
333,2023-10-20 08:37:16,Morning Workout,3138,Upright Row (Dumbbell),4,14.06136347,8,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Deadlift (Dumbbell),1,28.12272694,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Deadlift (Dumbbell),2,28.12272694,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Deadlift (Dumbbell),3,31.7514659,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Deadlift (Dumbbell),4,31.7514659,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Single leg rdl,1,24.04039561,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Single leg rdl,2,24.04039561,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Single leg rdl,3,24.04039561,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Goblet Squat (Kettlebell),1,18.1436948,8,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Goblet Squat (Kettlebell),2,18.1436948,8,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Goblet Squat (Kettlebell),3,18.1436948,8,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Goblet Squat (Kettlebell),4,18.1436948,8,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Goblet Squat (Kettlebell),5,18.1436948,8,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Overhead Press (Dumbbell),1,14.06136347,12,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Overhead Press (Dumbbell),2,14.06136347,12,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Overhead Press (Dumbbell),3,14.06136347,12,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Lunge (Dumbbell),1,14.06136347,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Lunge (Dumbbell),2,14.06136347,8,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Lunge (Dumbbell),3,14.06136347,8,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Lunge (Dumbbell),4,14.06136347,8,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Single leg press ,1,14.06136347,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Single leg press ,2,14.06136347,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Single leg press ,3,14.06136347,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Single leg press ,4,14.06136347,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Bench Press - Close Grip (Barbell),1,9.97903214,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Bench Press - Close Grip (Barbell),2,9.97903214,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Bench Press - Close Grip (Barbell),3,9.97903214,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Bench Press - Close Grip (Barbell),4,9.97903214,10,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Floor Press (Barbell),1,19.95806428,8,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Floor Press (Barbell),2,19.95806428,8,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Floor Press (Barbell),3,19.95806428,8,,,,,
334,2023-10-23 08:17:22,Morning Workout,4100,Floor Press (Barbell),4,19.95806428,8,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Front Squat (Barbell),1,28.12272694,6,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Front Squat (Barbell),2,28.12272694,6,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Front Squat (Barbell),3,28.12272694,6,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Front Squat (Barbell),4,28.12272694,6,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Front Squat (Barbell),5,28.12272694,6,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Bulgarian Split Squat,1,14.06136347,8,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Bulgarian Split Squat,2,14.06136347,8,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Bulgarian Split Squat,3,14.06136347,8,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Bulgarian Split Squat,4,14.06136347,8,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Pistol Squat,1,11.79340162,10,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Pistol Squat,2,11.79340162,10,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Pistol Squat,3,11.79340162,10,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Pistol Squat,4,11.79340162,10,,,,,
335,2023-10-24 08:11:45,Morning Workout,2092,Around the World,1,11.79340162,12,,,,,
